"Subject" "Activity" "Signals" "Mean"
"26" "standing" "fBodyAccJerk-mean()-X" -0.699413168295663
"26" "standing" "fBodyAccJerk-mean()-Y" -0.696726473912755
"26" "standing" "fBodyAccJerk-mean()-Z" -0.76956529125
"26" "standing" "fBodyAccJerk-meanFreq()-X" -0.0238396622303571
"26" "standing" "fBodyAccJerk-meanFreq()-Y" -0.168914575347832
"26" "standing" "fBodyAccJerk-meanFreq()-Z" -0.0850462848380867
"26" "standing" "fBodyGyro-mean()-X" -0.703109561068878
"26" "standing" "fBodyGyro-mean()-Y" -0.799353075357143
"26" "standing" "fBodyGyro-mean()-Z" -0.689404846813776
"26" "standing" "fBodyGyro-meanFreq()-X" -0.0167778610493112
"26" "standing" "fBodyGyro-meanFreq()-Y" -0.0997774465610969
"26" "standing" "fBodyGyro-meanFreq()-Z" 0.00293652401732143
"26" "standing" "fBodyAccMag-mean()" -0.6317569828625
"26" "standing" "fBodyAccMag-meanFreq()" 0.0883286687093878
"26" "standing" "fBodyBodyAccJerkMag-mean()" -0.679278323637755
"26" "standing" "fBodyBodyAccJerkMag-meanFreq()" 0.180460663889796
"26" "standing" "fBodyBodyGyroMag-mean()" -0.770504884821429
"26" "standing" "fBodyBodyGyroMag-meanFreq()" -0.0121587278753342
"26" "standing" "fBodyBodyGyroJerkMag-mean()" -0.823865297193878
"26" "standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.147533706980564
"27" "laying" "tBodyAcc-std()-X" -0.574783321550336
"27" "laying" "tBodyAcc-std()-Y" -0.541012892132886
"27" "laying" "tBodyAcc-std()-Z" -0.60815876533557
"27" "laying" "tGravityAcc-std()-X" -0.971679845234899
"27" "laying" "tGravityAcc-std()-Y" -0.969891146979866
"27" "laying" "tGravityAcc-std()-Z" -0.956568824597315
"27" "laying" "tBodyAccJerk-std()-X" -0.624308492209396
"27" "laying" "tBodyAccJerk-std()-Y" -0.593582093143792
"27" "laying" "tBodyAccJerk-std()-Z" -0.729557309630873
"27" "laying" "tBodyGyro-std()-X" -0.745669027144295
"27" "laying" "tBodyGyro-std()-Y" -0.754439610369128
"27" "laying" "tBodyGyro-std()-Z" -0.594631679097315
"27" "laying" "tBodyGyroJerk-std()-X" -0.776155496711409
"27" "laying" "tBodyGyroJerk-std()-Y" -0.796468156174497
"27" "laying" "tBodyGyroJerk-std()-Z" -0.727982409261745
"27" "laying" "tBodyAccMag-std()" -0.600445866154362
"27" "laying" "tGravityAccMag-std()" -0.600445866154362
"27" "laying" "tBodyAccJerkMag-std()" -0.618887250102013
"27" "laying" "tBodyGyroMag-std()" -0.697498265308054
"27" "laying" "tBodyGyroJerkMag-std()" -0.796244747537248
"27" "laying" "fBodyAcc-std()-X" -0.566781295338926
"27" "laying" "fBodyAcc-std()-Y" -0.565176644248322
"27" "laying" "fBodyAcc-std()-Z" -0.620141790812081
"27" "laying" "fBodyAccJerk-std()-X" -0.63962383364094
"27" "laying" "fBodyAccJerk-std()-Y" -0.594512488954698
"27" "laying" "fBodyAccJerk-std()-Z" -0.746736746744966
"27" "laying" "fBodyGyro-std()-X" -0.758703337557047
"27" "laying" "fBodyGyro-std()-Y" -0.763234809362416
"27" "laying" "fBodyGyro-std()-Z" -0.623261741473154
"27" "laying" "fBodyAccMag-std()" -0.672092417700336
"27" "laying" "fBodyBodyAccJerkMag-std()" -0.633580675552349
"27" "laying" "fBodyBodyGyroMag-std()" -0.726661203895973
"27" "laying" "fBodyBodyGyroJerkMag-std()" -0.810137398130872
"27" "laying" "tBodyAcc-mean()-X" 0.277798919328859
"27" "laying" "tBodyAcc-mean()-Y" -0.0169386590334393
"27" "laying" "tBodyAcc-mean()-Z" -0.112273368370134
"27" "laying" "tGravityAcc-mean()-X" 0.585139591107383
"27" "laying" "tGravityAcc-mean()-Y" 0.0234793061308725
"27" "laying" "tGravityAcc-mean()-Z" 0.120613102375168
"27" "laying" "tBodyAccJerk-mean()-X" 0.076859186338255
"27" "laying" "tBodyAccJerk-mean()-Y" 0.0051839851588557
"27" "laying" "tBodyAccJerk-mean()-Z" -0.00554795896677852
"27" "laying" "tBodyGyro-mean()-X" -0.0683332171546644
"27" "laying" "tBodyGyro-mean()-Y" -0.0496441313538255
"27" "laying" "tBodyGyro-mean()-Z" 0.116262252263758
"27" "laying" "tBodyGyroJerk-mean()-X" -0.0873862322442852
"27" "laying" "tBodyGyroJerk-mean()-Y" -0.0464751059848658
"27" "laying" "tBodyGyroJerk-mean()-Z" -0.0600793214
"27" "laying" "tBodyAccMag-mean()" -0.535726883050671
"27" "laying" "tGravityAccMag-mean()" -0.535726883050671
"27" "laying" "tBodyAccJerkMag-mean()" -0.626287365461409
"27" "laying" "tBodyGyroMag-mean()" -0.622646577775503
"27" "laying" "tBodyGyroJerkMag-mean()" -0.778275050167785
"27" "laying" "fBodyAcc-mean()-X" -0.600641532119463
"27" "laying" "fBodyAcc-mean()-Y" -0.553874359468121
"27" "laying" "fBodyAcc-mean()-Z" -0.646548247644295
"27" "laying" "fBodyAcc-meanFreq()-X" -0.216131719939933
"27" "laying" "fBodyAcc-meanFreq()-Y" 0.0858186568151678
"27" "laying" "fBodyAcc-meanFreq()-Z" 0.128265826486913
"27" "laying" "fBodyAccJerk-mean()-X" -0.641991780991611
"27" "laying" "fBodyAccJerk-mean()-Y" -0.618436710858725
"27" "laying" "fBodyAccJerk-mean()-Z" -0.711004343278523
"27" "laying" "fBodyAccJerk-meanFreq()-X" -0.0750278092104698
"27" "laying" "fBodyAccJerk-meanFreq()-Y" -0.148034757114094
"27" "laying" "fBodyAccJerk-meanFreq()-Z" -0.108827197161409
"27" "laying" "fBodyGyro-mean()-X" -0.711546673275168
"27" "laying" "fBodyGyro-mean()-Y" -0.745557413412416
"27" "laying" "fBodyGyro-mean()-Z" -0.630494529231544
"27" "laying" "fBodyGyro-meanFreq()-X" -0.102116029167047
"27" "laying" "fBodyGyro-meanFreq()-Y" -0.0189862452485906
"27" "laying" "fBodyGyro-meanFreq()-Z" -0.0197633805593792
"27" "laying" "fBodyAccMag-mean()" -0.585787631892617
"27" "laying" "fBodyAccMag-meanFreq()" 0.176607223706242
"27" "laying" "fBodyBodyAccJerkMag-mean()" -0.609647345982886
"27" "laying" "fBodyBodyAccJerkMag-meanFreq()" 0.214336221197315
"27" "laying" "fBodyBodyGyroMag-mean()" -0.735008737516779
"27" "laying" "fBodyBodyGyroMag-meanFreq()" 0.0282875910536577
"27" "laying" "fBodyBodyGyroJerkMag-mean()" -0.796725772701342
"27" "laying" "fBodyBodyGyroJerkMag-meanFreq()" 0.183050823624698
"27" "standing" "tBodyAcc-std()-X" -0.990276643846154
"27" "standing" "tBodyAcc-std()-Y" -0.972196177948718
"27" "standing" "tBodyAcc-std()-Z" -0.969969877692308
"27" "standing" "tGravityAcc-std()-X" -0.985853734871795
"27" "standing" "tGravityAcc-std()-Y" -0.982492101538462
"27" "standing" "tGravityAcc-std()-Z" -0.969254340641026
"27" "standing" "tBodyAccJerk-std()-X" -0.991831534358974
"27" "standing" "tBodyAccJerk-std()-Y" -0.985056905
"27" "standing" "tBodyAccJerk-std()-Z" -0.990225417948718
"27" "standing" "tBodyGyro-std()-X" -0.987584196794872
"27" "standing" "tBodyGyro-std()-Y" -0.983939928846154
"27" "standing" "tBodyGyro-std()-Z" -0.977847181794872
"27" "standing" "tBodyGyroJerk-std()-X" -0.992694551282051
"27" "standing" "tBodyGyroJerk-std()-Y" -0.993396012564103
"27" "standing" "tBodyGyroJerk-std()-Z" -0.992933121025641
"27" "standing" "tBodyAccMag-std()" -0.973689910897436
"27" "standing" "tGravityAccMag-std()" -0.973689910897436
"27" "standing" "tBodyAccJerkMag-std()" -0.990626418974359
"27" "standing" "tBodyGyroMag-std()" -0.973304104615385
"27" "standing" "tBodyGyroJerkMag-std()" -0.993732153205128
"27" "standing" "fBodyAcc-std()-X" -0.990398788205128
"27" "standing" "fBodyAcc-std()-Y" -0.971690637564103
"27" "standing" "fBodyAcc-std()-Z" -0.967165568461538
"27" "standing" "fBodyAccJerk-std()-X" -0.992649861923077
"27" "standing" "fBodyAccJerk-std()-Y" -0.986093858717949
"27" "standing" "fBodyAccJerk-std()-Z" -0.990493986666667
"27" "standing" "fBodyGyro-std()-X" -0.988087790769231
"27" "standing" "fBodyGyro-std()-Y" -0.982843103974359
"27" "standing" "fBodyGyro-std()-Z" -0.979428019102564
"27" "standing" "fBodyAccMag-std()" -0.974775499230769
"27" "standing" "fBodyBodyAccJerkMag-std()" -0.990060928461538
"27" "standing" "fBodyBodyGyroMag-std()" -0.97322665025641
"27" "standing" "fBodyBodyGyroJerkMag-std()" -0.993907993589744
"27" "standing" "tBodyAcc-mean()-X" 0.275223067435897
"27" "standing" "tBodyAcc-mean()-Y" -0.0162554117217949
"27" "standing" "tBodyAcc-mean()-Z" -0.105403810015385
"27" "standing" "tGravityAcc-mean()-X" 0.788037331794872
"27" "standing" "tGravityAcc-mean()-Y" 0.0657218505
"27" "standing" "tGravityAcc-mean()-Z" 0.219701605211973
"27" "standing" "tBodyAccJerk-mean()-X" 0.0767283254358974
"27" "standing" "tBodyAccJerk-mean()-Y" 0.00997154866282051
"27" "standing" "tBodyAccJerk-mean()-Z" -0.00266551938307692
"27" "standing" "tBodyGyro-mean()-X" -0.0324471173435897
"27" "standing" "tBodyGyro-mean()-Y" -0.0765120463525641
"27" "standing" "tBodyGyro-mean()-Z" 0.0809994171153846
"27" "standing" "tBodyGyroJerk-mean()-X" -0.0966434086025641
"27" "standing" "tBodyGyroJerk-mean()-Y" -0.0395641430128205
"27" "standing" "tBodyGyroJerk-mean()-Z" -0.0530710005410256
"27" "standing" "tBodyAccMag-mean()" -0.980278693846154
"27" "standing" "tGravityAccMag-mean()" -0.980278693846154
"27" "standing" "tBodyAccJerkMag-mean()" -0.990332891538461
"27" "standing" "tBodyGyroMag-mean()" -0.966683888076923
"27" "standing" "tBodyGyroJerkMag-mean()" -0.994198412051282
"27" "standing" "fBodyAcc-mean()-X" -0.990202906025641
"27" "standing" "fBodyAcc-mean()-Y" -0.975155754871795
"27" "standing" "fBodyAcc-mean()-Z" -0.978848418461538
"27" "standing" "fBodyAcc-meanFreq()-X" 0.00478001959230769
"27" "standing" "fBodyAcc-meanFreq()-Y" 0.134732177860513
"27" "standing" "fBodyAcc-meanFreq()-Z" 0.152116918871795
"27" "standing" "fBodyAccJerk-mean()-X" -0.991782158076923
"27" "standing" "fBodyAccJerk-mean()-Y" -0.985147330128205
"27" "standing" "fBodyAccJerk-mean()-Z" -0.988521791666667
"27" "standing" "fBodyAccJerk-meanFreq()-X" 0.236213708785897
"27" "standing" "fBodyAccJerk-meanFreq()-Y" 0.00676465025
"27" "standing" "fBodyAccJerk-meanFreq()-Z" 0.0872136405679487
"27" "standing" "fBodyGyro-mean()-X" -0.986118446282051
"27" "standing" "fBodyGyro-mean()-Y" -0.985987914871795
"27" "standing" "fBodyGyro-mean()-Z" -0.978988605384615
"27" "standing" "fBodyGyro-meanFreq()-X" -0.03968716295
"27" "standing" "fBodyGyro-meanFreq()-Y" -0.181307490739744
"27" "standing" "fBodyGyro-meanFreq()-Z" 0.0413609363371795
"27" "standing" "fBodyAccMag-mean()" -0.978168563846154
"27" "standing" "fBodyAccMag-meanFreq()" 0.249754052126923
"27" "standing" "fBodyBodyAccJerkMag-mean()" -0.990108465769231
"27" "standing" "fBodyBodyAccJerkMag-meanFreq()" 0.370549653692308
"27" "standing" "fBodyBodyGyroMag-mean()" -0.980589148974359
"27" "standing" "fBodyBodyGyroMag-meanFreq()" -0.0527011371551282
"27" "standing" "fBodyBodyGyroJerkMag-mean()" -0.993693021410256
"27" "standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.282518126326923
"28" "laying" "tBodyAcc-std()-X" -0.649040391307853
"28" "laying" "tBodyAcc-std()-Y" -0.573651895933508
"28" "laying" "tBodyAcc-std()-Z" -0.685821415026178
"28" "laying" "tGravityAcc-std()-X" -0.973873328062827
"28" "laying" "tGravityAcc-std()-Y" -0.960365626256545
"28" "laying" "tGravityAcc-std()-Z" -0.946225637251309
"28" "laying" "tBodyAccJerk-std()-X" -0.680813725392147
"28" "laying" "tBodyAccJerk-std()-Y" -0.651619848945026
"28" "laying" "tBodyAccJerk-std()-Z" -0.800870581884817
"28" "laying" "tBodyGyro-std()-X" -0.740276591873298
"28" "laying" "tBodyGyro-std()-Y" -0.741285540196335
"28" "laying" "tBodyGyro-std()-Z" -0.669789662889791
"28" "laying" "tBodyGyroJerk-std()-X" -0.720515676293194
"28" "laying" "tBodyGyroJerk-std()-Y" -0.825038783246073
"28" "laying" "tBodyGyroJerk-std()-Z" -0.769755981125654
"28" "laying" "tBodyAccMag-std()" -0.635821226515969
"28" "laying" "tGravityAccMag-std()" -0.635821226515969
"28" "laying" "tBodyAccJerkMag-std()" -0.687703433627487
"28" "laying" "tBodyGyroMag-std()" -0.710956808836911
"28" "laying" "tBodyGyroJerkMag-std()" -0.805738383010471
"28" "laying" "fBodyAcc-std()-X" -0.647807192984293
"28" "laying" "fBodyAcc-std()-Y" -0.595110472615916
"28" "laying" "fBodyAcc-std()-Z" -0.695767279528796
"28" "laying" "fBodyAccJerk-std()-X" -0.704073382410995
"28" "laying" "fBodyAccJerk-std()-Y" -0.654855915271466
"28" "laying" "fBodyAccJerk-std()-Z" -0.821715494424084
"28" "laying" "fBodyGyro-std()-X" -0.762030978010471
"28" "laying" "fBodyGyro-std()-Y" -0.740819453429319
"28" "laying" "fBodyGyro-std()-Z" -0.700291282881152
"28" "laying" "fBodyAccMag-std()" -0.696993999667801
"28" "laying" "fBodyBodyAccJerkMag-std()" -0.706415829342932
"28" "laying" "fBodyBodyGyroMag-std()" -0.743784612693717
"28" "laying" "fBodyBodyGyroJerkMag-std()" -0.818448508376963
"28" "laying" "tBodyAcc-mean()-X" 0.277532554764398
"28" "laying" "tBodyAcc-mean()-Y" -0.0191721442063089
"28" "laying" "tBodyAcc-mean()-Z" -0.109710873104188
"28" "laying" "tGravityAcc-mean()-X" 0.62376789513089
"28" "laying" "tGravityAcc-mean()-Y" -0.14757775521466
"28" "laying" "tGravityAcc-mean()-Z" -0.0469931021049738
"28" "laying" "tBodyAccJerk-mean()-X" 0.0807263062382199
"28" "laying" "tBodyAccJerk-mean()-Y" 0.0138224436546073
"28" "laying" "tBodyAccJerk-mean()-Z" 0.000824208324801046
"28" "laying" "tBodyGyro-mean()-X" -0.064496354556466
"28" "laying" "tBodyGyro-mean()-Y" -0.0471474023101021
"28" "laying" "tBodyGyro-mean()-Z" 0.100840281329581
"28" "laying" "tBodyGyroJerk-mean()-X" -0.0881213551172775
"28" "laying" "tBodyGyroJerk-mean()-Y" -0.0447972595862042
"28" "laying" "tBodyGyroJerk-mean()-Z" -0.0607680707408115
"28" "laying" "tBodyAccMag-mean()" -0.610030902501309
"28" "laying" "tGravityAccMag-mean()" -0.610030902501309
"28" "laying" "tBodyAccJerkMag-mean()" -0.689429387759162
"28" "laying" "tBodyGyroMag-mean()" -0.648538641430367
"28" "laying" "tBodyGyroJerkMag-mean()" -0.78929494326178
"28" "laying" "fBodyAcc-mean()-X" -0.654156519193717
"28" "laying" "fBodyAcc-mean()-Y" -0.584932500113874
"28" "laying" "fBodyAcc-mean()-Z" -0.715134474431937
"28" "laying" "fBodyAcc-meanFreq()-X" -0.217894722988743
"28" "laying" "fBodyAcc-meanFreq()-Y" -0.0652270030997382
"28" "laying" "fBodyAcc-meanFreq()-Z" 0.0189878861753927
"28" "laying" "fBodyAccJerk-mean()-X" -0.686723799059424
"28" "laying" "fBodyAccJerk-mean()-Y" -0.670718095926963
"28" "laying" "fBodyAccJerk-mean()-Z" -0.779061720358639
"28" "laying" "fBodyAccJerk-meanFreq()-X" -0.034209736104712
"28" "laying" "fBodyAccJerk-meanFreq()-Y" -0.277563092237149
"28" "laying" "fBodyAccJerk-meanFreq()-Z" -0.126061027159817
"28" "laying" "fBodyGyro-mean()-X" -0.674356656020942
"28" "laying" "fBodyGyro-mean()-Y" -0.747067907931937
"28" "laying" "fBodyGyro-mean()-Z" -0.673513886890838
"28" "laying" "fBodyGyro-meanFreq()-X" -0.151644339683717
"28" "laying" "fBodyGyro-meanFreq()-Y" -0.270613215077225
"28" "laying" "fBodyGyro-meanFreq()-Z" -0.0896917400047906
"28" "laying" "fBodyAccMag-mean()" -0.628763247405236
"28" "laying" "fBodyAccMag-meanFreq()" 0.0179948502780366
"28" "laying" "fBodyBodyAccJerkMag-mean()" -0.675428720467801
"28" "laying" "fBodyBodyAccJerkMag-meanFreq()" 0.173610396659424
"28" "laying" "fBodyBodyGyroMag-mean()" -0.73790809206911
"28" "laying" "fBodyBodyGyroMag-meanFreq()" -0.122999827523272
"28" "laying" "fBodyBodyGyroJerkMag-mean()" -0.806882151753927
"28" "laying" "fBodyBodyGyroJerkMag-meanFreq()" -0.00200923842099476
"29" "laying" "tBodyAcc-std()-X" -0.574295395364826
"29" "laying" "tBodyAcc-std()-Y" -0.598400275636657
"29" "laying" "tBodyAcc-std()-Z" -0.606461283926453
"29" "laying" "tGravityAcc-std()-X" -0.973282885843023
"29" "laying" "tGravityAcc-std()-Y" -0.964643161017442
"29" "laying" "tGravityAcc-std()-Z" -0.941621790232558
"29" "laying" "tBodyAccJerk-std()-X" -0.623456414216366
"29" "laying" "tBodyAccJerk-std()-Y" -0.635499779848779
"29" "laying" "tBodyAccJerk-std()-Z" -0.793746797790698
"29" "laying" "tBodyGyro-std()-X" -0.73469927369157
"29" "laying" "tBodyGyro-std()-Y" -0.634569173421512
"29" "laying" "tBodyGyro-std()-Z" -0.713864583982558
"29" "laying" "tBodyGyroJerk-std()-X" -0.736117664139535
"29" "laying" "tBodyGyroJerk-std()-Y" -0.853639613139535
"29" "laying" "tBodyGyroJerk-std()-Z" -0.770221314302326
"29" "laying" "tBodyAccMag-std()" -0.579067216088081
"29" "laying" "tGravityAccMag-std()" -0.579067216088081
"29" "laying" "tBodyAccJerkMag-std()" -0.620472049862791
"29" "laying" "tBodyGyroMag-std()" -0.653732301592151
"29" "laying" "tBodyGyroJerkMag-std()" -0.840156364186047
"29" "laying" "fBodyAcc-std()-X" -0.5727879490375
"29" "laying" "fBodyAcc-std()-Y" -0.630978844851831
"29" "laying" "fBodyAcc-std()-Z" -0.602550925183721
"29" "laying" "fBodyAccJerk-std()-X" -0.651564188964826
"29" "laying" "fBodyAccJerk-std()-Y" -0.655526116655523
"29" "laying" "fBodyAccJerk-std()-Z" -0.818292780813954
"29" "laying" "fBodyGyro-std()-X" -0.752567831707849
"29" "laying" "fBodyGyro-std()-Y" -0.588857987485174
"29" "laying" "fBodyGyro-std()-Z" -0.749163172296512
"29" "laying" "fBodyAccMag-std()" -0.639314176054942
"29" "laying" "fBodyBodyAccJerkMag-std()" -0.636434470547384
"29" "laying" "fBodyBodyGyroMag-std()" -0.671454324368401
"29" "laying" "fBodyBodyGyroJerkMag-std()" -0.851462426569767
"29" "laying" "tBodyAcc-mean()-X" 0.279111521944767
"29" "laying" "tBodyAcc-mean()-Y" -0.018471953048314
"29" "laying" "tBodyAcc-mean()-Z" -0.108675612269477
"29" "laying" "tGravityAcc-mean()-X" 0.683067625610465
"29" "laying" "tGravityAcc-mean()-Y" 0.115489757911628
"29" "laying" "tGravityAcc-mean()-Z" 0.208215370043721
"29" "laying" "tBodyAccJerk-mean()-X" 0.0788382324713372
"29" "laying" "tBodyAccJerk-mean()-Y" 0.00900161248883721
"29" "laying" "tBodyAccJerk-mean()-Z" -0.00355290542467733
"29" "laying" "tBodyGyro-mean()-X" -0.0101831910869331
"29" "laying" "tBodyGyro-mean()-Y" -0.0882883296441861
"29" "laying" "tBodyGyro-mean()-Z" 0.0881626266546221
"29" "laying" "tBodyGyroJerk-mean()-X" -0.100707751809855
"29" "laying" "tBodyGyroJerk-mean()-Y" -0.0464322029527616
"29" "laying" "tBodyGyroJerk-mean()-Z" -0.052785999031686
"29" "laying" "tBodyAccMag-mean()" -0.553585593347965
"29" "laying" "tGravityAccMag-mean()" -0.553585593347965
"29" "laying" "tBodyAccJerkMag-mean()" -0.664538060484884
"29" "laying" "tBodyGyroMag-mean()" -0.602228993700349
"29" "laying" "tBodyGyroJerkMag-mean()" -0.802293906366279
"29" "laying" "fBodyAcc-mean()-X" -0.579901000186134
"29" "laying" "fBodyAcc-mean()-Y" -0.587686308146221
"29" "laying" "fBodyAcc-mean()-Z" -0.680547675465116
"29" "laying" "fBodyAcc-meanFreq()-X" -0.165350787567733
"29" "laying" "fBodyAcc-meanFreq()-Y" 0.128076957523023
"29" "laying" "fBodyAcc-meanFreq()-Z" 0.0886270605992151
"29" "laying" "fBodyAccJerk-mean()-X" -0.629875853152035
"29" "laying" "fBodyAccJerk-mean()-Y" -0.641289075786337
"29" "laying" "fBodyAccJerk-mean()-Z" -0.768433928313954
"29" "laying" "fBodyAccJerk-meanFreq()-X" 0.0107764076990698
"29" "laying" "fBodyAccJerk-meanFreq()-Y" -0.0815611305061628
"29" "laying" "fBodyAccJerk-meanFreq()-Z" -0.00952646181569767
"29" "laying" "fBodyGyro-mean()-X" -0.685747413486628
"29" "laying" "fBodyGyro-mean()-Y" -0.735972301656977
"29" "laying" "fBodyGyro-mean()-Z" -0.689221357718023
"29" "laying" "fBodyGyro-meanFreq()-X" 0.00201044246625
"29" "laying" "fBodyGyro-meanFreq()-Y" -0.253940049719767
"29" "laying" "fBodyGyro-meanFreq()-Z" 0.0203516079320058
"29" "laying" "fBodyAccMag-mean()" -0.589294014734302
"29" "laying" "fBodyAccMag-meanFreq()" 0.162765300930698
"29" "laying" "fBodyBodyAccJerkMag-mean()" -0.609879937469099
"29" "laying" "fBodyBodyAccJerkMag-meanFreq()" 0.227450813250137
"29" "laying" "fBodyBodyGyroMag-mean()" -0.722018434984302
"29" "laying" "fBodyBodyGyroMag-meanFreq()" -0.0446469221483721
"29" "laying" "fBodyBodyGyroJerkMag-mean()" -0.840464164156977
"29" "laying" "fBodyBodyGyroJerkMag-meanFreq()" 0.212434137252471
"30" "laying" "tBodyAcc-std()-X" -0.615890785389034
"30" "laying" "tBodyAcc-std()-Y" -0.519047387875457
"30" "laying" "tBodyAcc-std()-Z" -0.522643273772115
"30" "laying" "tGravityAcc-std()-X" -0.974319118563969
"30" "laying" "tGravityAcc-std()-Y" -0.952288292767624
"30" "laying" "tGravityAcc-std()-Z" -0.92943263464752
"30" "laying" "tBodyAccJerk-std()-X" -0.679007254150131
"30" "laying" "tBodyAccJerk-std()-Y" -0.6607705539047
"30" "laying" "tBodyAccJerk-std()-Z" -0.781644485013055
"30" "laying" "tBodyGyro-std()-X" -0.671005846122715
"30" "laying" "tBodyGyro-std()-Y" -0.538990663942298
"30" "laying" "tBodyGyro-std()-Z" -0.589783442185379
"30" "laying" "tBodyGyroJerk-std()-X" -0.780636429556136
"30" "laying" "tBodyGyroJerk-std()-Y" -0.79894807305483
"30" "laying" "tBodyGyroJerk-std()-Z" -0.76322854691906
"30" "laying" "tBodyAccMag-std()" -0.588158111633681
"30" "laying" "tGravityAccMag-std()" -0.588158111633681
"30" "laying" "tBodyAccJerkMag-std()" -0.658972148093473
"30" "laying" "tBodyGyroMag-std()" -0.573779428671018
"30" "laying" "tBodyGyroJerkMag-std()" -0.810398514673629
"30" "laying" "fBodyAcc-std()-X" -0.609238911508407
"30" "laying" "fBodyAcc-std()-Y" -0.531321491840992
"30" "laying" "fBodyAcc-std()-Z" -0.506570361273995
"30" "laying" "fBodyAccJerk-std()-X" -0.701879208571802
"30" "laying" "fBodyAccJerk-std()-Y" -0.672622022924282
"30" "laying" "fBodyAccJerk-std()-Z" -0.807184940939948
"30" "laying" "fBodyGyro-std()-X" -0.676801995680601
"30" "laying" "fBodyGyro-std()-Y" -0.496310421449608
